crust_thick_h0,crust_thick_h03,crust_thick_h57,ra_h0,ra_h03,ra_h57,rb_h0,rb_h03,rb_h57,erupt_rate_h0,erupt_rate_h03,erupt_rate_h57,erupt_comp_h0,erupt_comp_h03,erupt_comp_h57,composition
40.2379411076308,89.6558589243135,89.6657162292344,1132871.51208454,1364744.67926351,1400396.40311028,984068.242077211,1250209.09609526,1373718.33715975,1.44824642251299,1.48353321294034,1.48359391435666,0.872935923764074,1,1,0.575757575757576
41.5367647279371,89.6547915398551,89.6635475444378,1123393.5807264,1355334.18273667,1390624.9223085,977137.547327074,1241949.84748613,1364152.83665,1.44940694722244,1.48353408681418,1.48358733498217,0.877199523738411,1,1,0.585858585858586
42.8253368806043,89.6551261351534,89.6433434132388,1113885.58540638,1346741.86757349,1380705.48711003,970203.252449594,1234414.68899385,1354441.9915684,1.45054521793007,1.48355456220208,1.48350861323836,0.881397232372842,1,1,0.595959595959596
44.0994898670579,89.6558599783798,89.6617613354778,1104351.16671869,1337045.81534487,1370634.38537339,963268.970834017,1225913.99383213,1344585.24438574,1.45166968831797,1.48354398023479,1.48355305720993,0.88552851546635,1,1,0.606060606060606
45.3637257812762,89.6549110477706,89.6766673001093,1094785.35608657,1327206.87353738,1360400.85219061,956332.706480363,1217293.56341754,1334570.08030008,1.45278384181322,1.4835342065046,1.48360178042107,0.889594518345905,1,1,0.616161616161616
46.6197927212673,89.6550131448825,89.6455122238658,1085187.181954,1317221.64498418,1350029.56206395,949392.15527329,1208551.72693071,1324418.20611323,1.45386509724233,1.48353403021774,1.48349351489581,0.893596825055427,1,1,0.626262626262626
47.9851671507415,89.6524801566956,89.6669277503266,1074597.96308937,1307084.91077988,1339514.10590582,941761.29858543,1199683.03267846,1314128.93898092,1.45505950951181,1.48354134522442,1.48357038432868,0.897923243329266,1,1,0.636363636363636
49.0754159473425,89.6544120660036,89.6438296464348,1066058.02352044,1296784.06276498,1328782.04548603,935623.89381392,1190678.42855462,1303625.90800656,1.45599767143535,1.48354502794396,1.48350951821126,0.90134622683118,1,1,0.646464646464647
50.3214744973333,89.6558093486698,89.647294590743,1056177.36953118,1286319.27510083,1317920.20887217,928546.245655161,1181537.19795951,1292997.97263736,1.45706650284294,1.48354284153928,1.48349799527556,0.905232551032625,1,1,0.656565656565657
51.5386995454351,89.6548626402754,89.6594621697878,1046432.16611366,1275681.56509023,1306854.5488457,921587.116546009,1172251.30394389,1282172.27917873,1.45809711290909,1.48353800106426,1.48356140551099,0.908989809492409,1,1,0.666666666666667
52.7464169038704,89.655377499987,89.6558049956082,1036644.0826189,1264864.25175217,1295608.36184308,914624.939511397,1162816.98444739,1271169.6110978,1.45911965204156,1.48353821810257,1.48353335122264,0.912686925003449,1,1,0.676767676767677
53.9497998774099,89.655665345341,89.6565062752782,1026812.54878601,1253855.44110467,1284136.77040701,907653.484574631,1153224.16579298,1259947.78567614,1.46011115350491,1.4835379181161,1.48353688094729,0.91632660646565,1,1,0.686868686868687
55.1449853707537,89.6547475920707,89.6542312044862,1016939.03796333,1242650.240634,1273609.7919531,900678.408264341,1143468.75929782,1249650.73348083,1.46108887562779,1.48353359558972,1.48353935968753,0.919907358095298,1,1,0.696969696969697
56.3316721245946,89.6560635413554,89.6578099712442,1007016.03539226,1231243.2318776,1261697.01088365,893697.05574178,1133548.51763728,1237999.4843361,1.46207443863559,1.48354365964971,1.48354534730889,0.92343142976165,1,1,0.707070707070707
57.511942507901,89.6558023216606,89.6446172023186,997046.986819669,1219617.47181468,1249554.92086906,886709.215244034,1123447.91654393,1226124.01309385,1.46303395875765,1.48354714356351,1.48351434675778,0.926898986015657,1,1,0.717171717171717
58.6884962524841,89.6568639281083,89.6671128400613,987028.503630685,1207769.51792432,1237172.15779272,879713.181567579,1113164.85405767,1214016.77397613,1.4639754696875,1.48354713417648,1.48357022600725,0.930311161505571,1,1,0.727272727272727
59.8575336125044,89.6548452211095,89.6550521258614,976960.315624537,1195681.98133447,1224536.42873153,872713.782397756,1102684.27917065,1201661.19600938,1.46490868992925,1.4835338000899,1.48353769090301,0.933666916646032,1,1,0.737373737373737
61.0249035748492,89.6532656174814,89.6618591194305,966841.51022777,1183345.39805386,1211634.40426359,865709.058284804,1092001.80270778,1189048.17303647,1.46582003878603,1.48354036029323,1.48357552269508,0.936967034404547,1,1,0.747474747474748
62.1835967254468,89.6568010398103,89.6649889413472,956671.029507826,1170743.08501029,1198451.59436293,858701.529330178,1081104.64466156,1176161.66750719,1.46673381774361,1.48354202953283,1.48357206580315,0.940211950206753,1,1,0.757575757575758
63.3430008881421,89.6560055795215,89.6640343374234,946447.103548235,1157870.10764485,1184972.20474094,851687.676641261,1069987.39074616,1162986.74121671,1.46761793158371,1.48355433051128,1.48357327584949,0.943402782103096,1,1,0.767676767676768
64.4992699380603,89.656130679013,89.6411693876248,936170.887979767,1144702.09025306,1171178.96976238,844671.267598811,1058630.54144993,1149504.67191209,1.46848924045916,1.48354736770076,1.48348746296403,0.946539007779073,1,1,0.777777777777778
65.6518961542328,89.6563171206298,89.6629490177694,925842.283582941,1131221.388631,1157052.95712896,837651.177657006,1047021.64877288,1135703.65569817,1.46934781496805,1.4835466736388,1.48356286575081,0.949621838241444,1,1,0.787878787878788
66.8037375983642,89.6549849337339,89.6467010878246,915462.259394713,1117413.58156497,1142573.33831923,830633.671725425,1035148.37825863,1121555.44591523,1.47019214686014,1.48353392050666,1.48350029771648,0.95264911609155,1,1,0.797979797979798
67.9544847544402,89.65637153868,89.6634448058091,905029.480101314,1103259.19885511,1127717.11720873,823616.458894708,1023001.66389692,1107045.22842338,1.47102757870805,1.48354730882484,1.48356832012605,0.955622647741398,1,1,0.808080808080808
69.1031996739273,89.6573547333263,89.6636713553333,894550.994178596,1088731.38134052,1112458.80724164,816600.646278786,1010555.058037,1092142.99877445,1.4718417264112,1.48354630174113,1.48357443414834,0.958542705635852,1,1,0.818181818181818
70.2531795280418,89.6567725933931,89.643057654925,884024.782314568,1073805.4040226,1096770.04480653,809592.238223165,997791.809839276,1076820.71899683,1.47264848588723,1.48354209899596,1.48350911861226,0.961407566878715,1,1,0.828282828282828
71.4036554511652,89.6566194211285,89.6589863130684,873456.986070649,1058451.04243734,1080619.12282693,802591.571982143,984689.562060242,1061054.29874239,1.47343394889769,1.48354316417972,1.48355568403931,0.964218009559103,1,1,0.838383838383838
72.5566081143612,89.6547861582449,89.6529487748282,862853.437658403,1042646.06578007,1063970.42364413,795601.349209038,971231.811824094,1044802.46999452,1.47420541338293,1.48353946590799,1.48353151396568,0.966973774800738,1,1,0.848484848484849
73.709197885597,89.6541793779362,89.6554838741242,852224.122012798,1026347.27570549,1046783.72349917,788629.246412527,957388.224335077,1028030.62928333,1.47496487149405,1.48353890718209,1.48354310467399,0.969673095230611,1,1,0.858585858585859
74.8648799750359,89.654552638112,89.6578131376298,841580.84878759,1009509.02166197,1029013.33150274,781679.98077285,943122.617393602,1010693.22109203,1.47571003138459,1.48353924754927,1.48355628033438,0.972315095785746,1,1,0.868686868686869
76.0244038044114,89.6563044607814,89.6597057664932,830936.228954537,992103.23478545,1010607.01268012,774757.07914049,928417.619270789,992739.766114015,1.47643059708133,1.48353751523792,1.48356586632249,0.974899666602846,1,1,0.878787878787879
77.1861450765123,89.65481639671,89.6515899776537,820309.744645625,974056.098669816,991504.62558038,767866.816978449,913215.04154432,974110.256861872,1.47714733400535,1.48354409973214,1.48353731421841,0.977425881544265,1,1,0.888888888888889
78.3515804953888,89.6546094416839,89.6587946500069,809730.243683257,955318.889780103,971636.377016501,761014.936159114,897479.579043506,954742.546641335,1.47784138223292,1.4835390499325,1.48356113441923,0.979892970994333,1,1,0.898989898989899
79.5218199429982,89.6549271793211,89.6563854135123,799232.846450402,935827.369969863,950920.554848096,754214.106812063,881165.676931726,934551.933217733,1.47852457882128,1.48353391063936,1.48353718907685,0.982297966726258,1,1,0.909090909090909
80.6967412760713,89.6556651592905,89.6513084412905,788869.823680932,915502.357873822,929260.536168855,747469.511412666,864215.592022266,913447.295748774,1.47918421278956,1.48353710825194,1.48352312239869,0.984640739959025,1,1,0.919191919191919
81.7679843132815,89.6547912326119,89.6517615729672,779642.202246643,894237.89880501,906540.768842345,741414.541085531,846543.468877556,891319.197666504,1.47976541021082,1.48353838671598,1.4835374459913,0.986708610088843,1,1,0.929292929292929
83.1641128543811,89.6575535814847,89.6568054561974,767978.074905631,871910.600901144,882621.264319384,733634.621315981,828055.065048158,868032.099889784,1.48050914461484,1.48353687842905,1.48354676254402,0.98931745209804,1,1,0.939393939393939
84.2601269448457,89.6551069014604,89.6563105745472,759205.044171357,848407.087198749,857329.873681453,727648.102530852,808652.69982243,843414.640985243,1.48106842711704,1.48354428939406,1.48353721853425,0.991288647567158,1,1,0.94949494949495
85.4675583193047,89.6538110680238,89.6564779181123,749988.769882328,823535.995480895,830451.159951752,721186.55784226,788163.050508233,817260.496795004,1.48165884511974,1.48354567342958,1.48353707243735,0.993381533521093,1,1,0.95959595959596
86.644911331417,89.6542640199382,89.6555673131573,741479.603912799,797048.009573363,801709.8530008,715038.109909168,766333.413060233,789245.535619217,1.48221028352194,1.48354538060407,1.48353721066936,0.995340176998789,1,1,0.96969696969697
87.8691180672466,89.6536254570333,89.6556267168255,733103.571420197,770745.306133866,770745.306133866,708793.350210525,744537.917221657,758779.172295853,1.48276919374522,1.48354515184961,1.48353722402698,0.997297429421118,1,1,0.97979797979798
89.1158105128957,89.6552992819938,89.6552992819938,725069.098965506,737070.215038701,737070.215038701,702616.094246215,716175.203708759,723981.817228876,1.48331500650022,1.4835373930247,1.48353726544185,0.999202392387624,1,1,0.98989898989899
89.6561781736373,89.6561781736373,89.6561781736373,700000,700000,700000,700000,700000,700000,1.48353753987125,1.48353753987125,1.48353753987125,1,1,1,1
